"id","commision","net_sales"
39356,0,30
36713,12.4,31
50157,0,45
25662,27.55,94.75
29539,0,25
56771,0,35
14543,0,20
32742,27.55,59.4
44146,0,49
36198,0,35
58980,27.55,94.75
7985,0,55
35151,0,10
53811,27.55,79.2
53603,27.55,94.75
12577,0,36
54261,0,10
4131,0,10
40622,4,16
27103,27.55,94.75
15708,11.02,29
7116,27.55,69.3
59538,17.38,69.5
15114,20.06,80.25
21525,0,28
6643,0,80
52845,23.76,39.6
34512,0,14
62878,0,30
16962,0,66
63234,27.55,94.75
40013,0,13
6692,12.25,35
63260,0,64
59738,0,51
33154,0,32
58007,6.75,27
55227,0,35
45742,0,94.75
20500,0,31
61620,6.3,18
46744,12.13,48.5
4891,0,20
57365,27.55,69.3
38252,6.3,18
43697,27.55,94.75
23405,0,94.75
1799,0,20
11547,0,14
50628,0,80
13621,0,30
35766,0,20
26310,0,78
46271,14.13,56.5
57780,27.55,49.5
50859,0,80
28431,0,21
31703,0,49
59163,14.63,58.5
46431,0,80
53425,0,94.75
37166,0,56
14962,27.55,49.5
12146,0,42
54067,0,94.75
18560,4.39,17.55
42938,0,10
8080,0,15
22553,0,18
42672,27.55,69.3
6066,0,40
35026,0,14
1867,0,10
202,0,80
13457,0,24
29993,22.25,89
59743,0,20
12955,6.3,18
23513,6,15
4247,0,10
18627,0,28
19269,0,18
62594,17.82,0
50800,17.82,29.7
50332,6.75,27
7324,0,21
61661,5.63,22.5
46721,8.38,33.5
59098,0,24
12069,6.3,18
34218,27.55,89.1
5814,27.55,59.4
27899,27.55,69.3
10856,0,15
3610,27.55,94.75
38381,0,20
24231,0,20
11750,0,20
38640,13.38,53.5
62303,0,40
45979,9.1,26
54029,27.55,69.3
52875,0,94.75
45056,0,50
16202,0,25
30761,0,83
11061,0,53
18907,0,35
22238,0,16
56181,0,78
44930,5,20
30298,18,72
589,20.3,58
23937,12.6,36
49208,27.55,69.3
4987,0,21
32748,27.55,49.5
11487,0,20
13536,0,10
50399,0,94.75
57506,10.5,30
37625,23.76,39.6
24262,0,26
24719,0,22
35360,0,14
558,0,20
47979,10.5,30
27464,27.55,94.75
12376,0,14
11403,7.7,22
56363,0,30
42098,0,84
13445,17.82,29.7
42741,0,17
30825,0.18,0.64
13932,6.75,27
31824,15.88,63.5
28462,7.7,22
11003,0,20
61046,9.75,39
53017,0,50
52387,13.5,54
36163,0,44
60141,0,17
21942,0.86,2.46
38975,3.38,13.5
3684,0,15
50315,6.3,18
59050,0,55
58389,27.55,94.75
21679,6.3,18
46824,0,80
5174,5.94,9.9
17222,0,19
7687,17.82,29.7
58445,0,27
45289,9.1,26
45968,0.94,3.34
27124,27.55,94.75
34282,0,20
10982,0,55
41788,0,20
44878,0,20
21318,0,10
5106,0,10
21357,0,15
57069,0,80
59461,0,10
19245,0,31
43875,26.4,94.75
41907,0,16
51408,0,37
59205,23.76,39.6
53527,15.6,39
63097,6.75,27
9691,27.55,94.75
44682,0,10
14872,0,80
30434,6,15
24436,0,35
16965,0,21
20074,9.1,26
29392,7.7,0
14794,5.06,20.25
59328,12.54,33
46095,27.55,94.75
27739,17.82,29.7
19713,0,43
54555,27.55,79.2
4437,0,61
57821,0,10
5029,0,10
34047,0,20
43396,17.82,29.7
58794,27.55,94.75
18124,27.55,94.75
59355,9.75,39
50512,10.15,29
7847,0,0
36772,21.13,84.5
21266,0,56
22309,7.7,22
10577,11.9,34
61554,0,43
60759,27.55,87
24969,6.01,24.05
2631,0,0
3738,0,20
39063,0,20
45856,9.75,39
48986,27.55,94.75
32755,0,77
2753,0,67
60888,27.55,59.4
38447,6.3,18
34737,27.55,94.75
19509,27.55,69.3
28472,7.7,22
1238,27.55,94.75
11406,7.7,22
3581,1.07,3.82
52503,0,10
10380,12.25,35
51278,0,20
26617,0,53
8527,27.55,94.75
1355,0,37
59723,0,62
55613,0,50
47554,27.55,83
58636,0,76
30050,0,20
15861,0,37
52254,0,41
1373,6,15
8788,0,94.75
36549,0,74
52039,15.75,45
8838,0,80
33913,0,20
15645,0,19
30031,27.55,94.75
63160,0,10
28312,2.88,11.5
37981,0,38
3157,27.55,75
53830,0,38
27787,0,26
2074,7.7,22
61195,24.38,37.5
56618,0,0
52213,17.82,0
35353,0,10
38937,0,20
43687,27.55,94.75
44187,0,84
57409,0,36
19616,0,19
35714,27.55,59.4
6773,0,26
5989,5.85,23.4
39424,2.72,9.7
48051,17.82,29.7
2094,27.55,0
47827,17.82,29.7
32358,20.3,58
45802,0,20
53994,3.38,13.5
3442,11.88,19.8
48414,9.1,26
53029,0,94.75
24572,17.82,29.7
34048,0,20
48269,0,20
31313,0,16
25942,0,35
38797,15.88,63.5
11065,0,43
15198,0,94.75
13679,0,10
14319,0,23
5716,0,10
31808,3.38,13.5
16714,0,10
28738,11.75,47
21943,5.85,23.4
6765,0,20
27387,0,14
44894,22.91,0
27512,0,26
60146,0,19
7511,27.55,59.4
37243,0,13
63206,15,60
1457,0,38
13922,20.3,58
37143,27.55,94.75
21043,0,20
13300,0,19
17465,0,13
29830,7.38,29.5
11451,27.55,94.75
471,0,21
33920,1.18,4.19
22466,6.3,18
19744,0,21
51587,0,20
43567,0,36
21865,0,16
30684,4.5,18
25,27.55,94.75
54383,27.55,89.1
45843,4,16
23224,0,18
58292,0,13
39012,27.55,59.4
8216,0,10
39627,6,15
56935,0,10
62522,6,15
25940,0,23
63071,0,20
25235,0,10
58841,0,39
31065,5.94,9.9
17296,4.39,17.55
54252,0,22
46777,27.55,94.75
3578,0.56,1.98
32536,0,41
7043,0,20
26056,27.55,49.5
4440,0,20
26130,0,37
713,0,10
57734,23.25,93
36175,0,80
37120,3.38,13.5
38001,0,10
32087,0,45
37927,3.38,13.5
60722,6,15
31119,0,33
9079,5.98,21.35
32388,6.75,27
24625,0,48
45519,7.7,22
26825,0,15
661,0,20
60578,10.5,30
60838,0,27
5670,0,32
46413,0,33
14873,0,20
37961,5.94,9.9
13066,0,11
27832,0,27
14502,0,24
42892,0,48
37196,0,53
54164,27.36,72
44406,9.1,26
3769,27.55,94.75
12692,9.57,29
1780,27.55,94.75
19257,0,34
6223,27.55,69.3
44973,27.55,94.75
55570,23.75,94.75
50543,11.88,19.8
39790,0,24
43512,27.55,94.75
50534,22.13,88.5
29521,0,80
34894,3.28,11.7
41286,0,28
56304,27.55,94.75
45536,9.1,26
37845,0,11
22148,4.39,17.55
58221,6.75,27
49377,0,25
21847,0,18
8084,0,20
45153,27.55,59.4
7105,27.55,69.3
44734,9.75,39
28190,0,10
41354,0,11
41249,22.13,88.5
33431,18,72
29742,0,34
16401,23.76,39.6
5099,0,10
31300,0,24
3219,0,45
18120,4.39,17.55
60416,4,16
40462,0,30
56890,23.76,39.6
47711,0,35
51133,14.13,56.5
31282,0,0
39101,0,45
50391,0,48
48180,6.3,18
18837,0,29
61627,10.5,30
37951,27.55,0
8539,5.94,0
32563,0,12
13454,0,20
12775,0,93
11202,9.57,29
58945,10.5,30
6007,27.55,69.3
51860,7.38,29.5
38560,0,12
52315,0,51
15282,7.7,22
37756,15.88,63.5
44446,27.55,94.75
59778,0,16
8156,0,29
45965,1.08,3.86
30385,0,36
20858,0,10
37593,4.88,19.5
42620,14,40
62408,27.55,94.75
47825,27.55,59.4
356,0,10
4544,7.64,30.55
29191,12.54,33
18981,6,15
46429,0,10
38257,7.7,22
19707,0,40
17579,23.76,39.6
48080,0,94.75
1705,0,80
18966,0,20
38551,0,94.75
1317,0,10
10951,27.55,94.75
46383,0,94.75
57713,7.7,22
16966,0,26
31142,0,20
51089,20,50
34088,0,10
58872,0,13
21710,5.53,22.1
24952,6.3,18
56505,8.38,33.5
4071,27.55,94.75
22101,0,10
49665,0,80
46401,0,80
42177,9.57,29
2802,0,11
16287,0,22
41150,0,14
30151,11.75,47
36388,0,86
9670,7.7,22
24379,5.85,23.4
10374,14,40
46440,0,10
21575,0,33
43912,0,27
20572,23.76,39.6
23,23.5,94
15668,0,14
24626,0,21
14473,0,29
48866,0,20
54066,0,34
46530,27.55,94.75
54061,0,41
19847,7.7,22
56027,0,10
50154,0,12
40647,11.88,19.8
22913,17.82,29.7
22000,0,20
54832,0,27
7383,0,80
30699,19.63,78.5
11999,0,15
34961,0,20
27679,0,10
53898,0,20
38445,5.91,21.07
56423,27.55,94.75
52182,18,72
26624,0,12
3026,12.25,35
62179,0,10
17093,0,20
53210,0,20
1035,1.88,6.69
3949,0,94.75
26947,0,33
13894,0,67
32229,27.55,69.3
34456,0,26
49769,27.55,59.4
25845,9.1,26
27184,0,33
36895,0,20
12713,27.55,0
38360,0,44
24545,16.41,65.65
50271,0,29
36728,1.01,3.61
52972,27.55,49.5
59509,0.16,0.58
36272,7.64,30.55
16217,0,27
47660,0,44
34803,0,33
10992,0,23
26481,0,20
17751,20.3,58
10231,0,20
40390,4.63,18.5
11638,6.3,18
43169,0,20
56678,14.13,56.5
31542,27.55,49.5
9965,27.55,49.5
27674,0,80
37005,0,94.75
34831,0,10
41277,17.82,29.7
24352,7.7,22
23020,0,10
34920,11.75,47
57805,0,27
38579,0,10
6086,0,19
14573,15.4,44
49389,10.5,30
39485,7.5,30
58896,0,17
49978,0,67
21892,0,28
43682,18,72
38383,0,29
39621,12.4,31
40076,27.55,94.75
4880,0,55
53729,0,10
40753,6.3,18
2597,0,0
28643,0,48
39456,5,20
29568,0,34
38015,0,14
11362,0,19
1767,15.75,45
9479,27.55,94.75
3770,27.55,94.75
38314,8.38,33.5
12510,0,94
59078,0,16
52088,10.5,30
813,0,27
38675,11.88,19.8
15464,0,28
8904,7.7,22
34770,27.55,49.5
49832,0,27
61273,17.82,29.7
34237,0,22
35456,8.13,32.5
23557,27.55,94.75
47869,0,38
40710,0,80
54452,0,46
26806,0,10
29749,0,28
43798,0,10
55637,0,10
23430,0,22
57121,26.98,41.5
8620,0,54
7506,27.55,69.3
56203,0,10
45020,0,80
29457,27.55,0
20329,9.1,26
38510,5.94,9.9
15471,0,10
49579,5,20
7717,0,20
7391,0,15
61484,27.55,89.1
13976,0,45
51009,0,20
57758,27.55,94.75
54163,0,33
33157,0,35
53592,27.55,94.75
41272,5.94,9.9
11633,15.4,44
60822,0,16
27861,0,20
34387,17.82,29.7
41496,0,69
7216,0,13
10214,17.82,29.7
51970,0,10
30469,11.75,47
44049,8.38,33.5
8621,0,25
49982,0,33
4199,27.55,69.3
201,0,80
18175,0,27
40343,0,10
49713,6,15
15535,17.82,29.7
42215,27.55,94.75
8000,0,30
20666,0,13
46791,0,29
35389,14.44,38
7313,0,32
6628,0,29
41900,0,27
34390,23.76,39.6
50673,0,26
17363,0,86
62563,6.75,27
32975,0,80
19144,0,55
9307,0,31
21921,12.25,35
60428,4,16
37874,0,75
31298,0,10
32272,0,20
26540,23.76,39.6
44526,0,10
24697,0,40
9588,0,63
60,0,10
19931,0,27
16852,0,20
14701,0,23
50765,5.25,21
45122,4.8,19.2
4206,0,91
10433,0,34
54152,10.5,30
47243,27.55,94.75
52693,0,38
1161,0,10
55076,0,16
38963,12.63,50.5
42031,13.25,53
43891,27.55,59.4
46848,0,25
33488,0,10
17782,5.94,9.9
15049,0,24
23921,0.22,0.77
37109,3.38,13.5
21336,0,13
29470,27.55,0
36897,0,0
47768,6.75,27
37897,7.7,22
51303,0.25,0.88
31209,3.38,13.5
42705,0,25
51258,0,10
32298,0,72
55189,27.55,94.75
19679,27.55,94.75
47485,0,47
18913,0,44
9086,17.15,49
13381,0,31
10875,0,10
46552,11.88,19.8
61751,0,16
60023,13.25,53
18942,0,11
1802,0,20
55387,12.75,51
13613,0,22
20531,9.1,26
28788,0,94.75
49345,6,15
939,17.82,29.7
20086,6.3,18
57283,0,20
11658,8.06,32.25
4169,12.95,37
14924,9.1,26
7621,0,14
767,9.57,29
61986,6.75,27
21688,7.7,22
12694,1.34,3.82
3916,9.57,29
32553,0,23
52079,10.5,30
41879,0,29
33127,0,14
3097,0,58
56983,4,16
8424,0,23
23347,27.55,0
51392,0,94.75
30343,0,20
5049,0,80
32851,8.63,34.5
52820,27.55,94.75
24100,0,80
28376,0,37
32708,16.41,65.65
17040,6.01,24.05
33762,0,94.75
22954,0,25
2417,0,39
5567,0,11
42465,0,20
29270,0,20
18125,27.55,94.75
23795,27.55,49.5
4766,23.76,39.6
17431,0,24
53518,0,20
29398,7.7,22
60390,12.25,35
55040,0,42
22559,0,0
7402,0,0
11922,5.94,9.9
62219,23.45,67
25472,27.55,69.3
62158,0,30
33842,0,94.75
19661,27.55,94.75
61160,0,39
11318,0,17
54900,0,39
42843,5.94,0
25689,11.88,19.8
15519,27.55,79.2
50492,9.1,26
3638,0,94.75
61908,0,20
47164,10.5,30
27206,0,15
6139,0,80
26082,11.88,19.8
35027,0,54
7343,0,22
35382,0,24
31139,0,68
29122,0,56
41666,27.55,69.3
34141,0,94.75
62129,9.75,39
29653,27.55,59.4
14602,17.82,0
40874,2.62,9.33
23163,0,20
56295,27.55,94.75
49402,4.8,19.2
9810,0,10
10480,0,10
50174,6,15
4074,27.55,89.1
24924,2.81,10.04
17590,0,27
42489,0,67
23491,0,47
36795,27.55,89.1
32616,27.55,0
10986,0,64
6704,8.22,32.9
5338,0,20
49901,0,20
23282,9.1,26
10789,0,20
25457,27.55,94.75
48527,0,76
29234,11.75,47
43713,27.55,59.4
28629,0,57
15617,0,44
42434,0,20
48034,27.55,79.2
35653,3.38,13.5
43202,4,16
45705,4,16
59802,0,23
56558,0,47
41880,0,20
55128,7.7,22
46953,27.55,94.75
31573,0,20
15354,0,41
15583,0,94.75
57102,0,10
48219,6.75,27
61206,14.7,42
32330,24.8,62
16248,0,10
40698,0,11
34773,27.55,94.75
51405,0,18
13191,10.5,30
16972,0,24
37637,0,94.75
47628,0,39
10194,11.88,19.8
2479,0,30
9333,0,26
41783,0,20
31368,5.88,23.5
42647,11.88,47.5
33122,0,10
54792,27.55,0
62397,21.6,86.4
18494,0,32
22604,27.55,94.75
51141,11.38,45.5
10074,0,66
24322,0,20
11900,27.55,94.75
22689,27.55,94.75
29565,0,38
1786,27.55,94.75
30892,11.88,19.8
23134,27.55,94.75
40349,0,73
51352,11.88,19.8
49683,0,20
46939,8.7,34.8
1768,15.75,0
60738,27.55,94.75
789,27.55,69.3
50814,0,81
11521,0,16
62159,0,20
61138,0,13
20391,0,27
22855,7.7,22
5393,0,39
21287,0,19
20650,0,13
33738,0,25
19208,23.76,39.6
9878,6.3,18
26911,27.55,94.75
14585,27.55,94.75
5826,0,94.75
19534,0,94.75
52199,27.55,94.75
61489,27.55,94.75
46886,0,31
8275,0,20
53640,0,94.75
29055,4.03,11.51
40676,0,40
13519,0,10
39917,23.76,39.6
50081,11.88,19.8
55826,0,11
16942,0,27
34215,17.82,29.7
61770,0,14
39538,0,59
19075,0,25
20949,17.82,29.7
25590,0,19
60501,0,10
44019,18.2,52
1741,7.7,22
51885,27.55,89.1
30286,5.88,23.5
60523,0,16
54919,23.73,36.5
27280,27.55,94.75
25299,27.55,59.4
61872,27.55,69.3
56806,16.25,25
32468,0,10
63135,0,35
32303,0,0
61361,0,20
35631,9.1,26
48078,0,77
52329,0,18
53043,0,80
23563,6.01,24.05
33447,27.55,94.75
40913,27.55,94.75
6287,0,20
38238,9.2,23
17312,17.82,29.7
59631,0,80
15456,0,46
21495,0,42
58168,7.7,22
5790,5.85,23.4
36405,5.88,23.5
27980,0,19
42760,0,54
62577,27.55,94.75
24075,0,80
6325,0,15
45346,27.55,94.75
42118,0,38
7016,0,10
23791,27.55,94.75
53792,27.55,94.75
31592,0,35
21840,0,28
49973,0,21
28664,0,16
26028,7.7,22
60659,23.76,39.6
48537,0,16
49548,27.55,94.75
43272,0,13
30745,0,73
39414,0,20
46544,11.88,19.8
8416,0,10
4456,0,20
43725,0,34
26225,27.55,49.5
6142,0,72
52427,11.88,0
61999,4,16
29356,0,10
2196,12.25,35
54805,0,73
25038,0,76
21430,4.39,17.55
27192,0,10
50615,0,14
3453,27.55,94.75
61020,1.66,5.92
59123,9.1,26
41337,0,16
43137,0,21
9034,0,90
28035,0,20
17700,0,0
39321,0,20
62080,0,29
58152,27.55,75
36511,0,15
47580,27.55,94.75
36943,4.63,18.5
7600,0,80
9467,9.57,29
1625,0,31
59873,27.55,79.2
26997,0,11
41680,27.55,0
48910,0,10
29307,0,30
42862,27.55,94.75
56331,0,28
20359,17.82,0
31235,17.82,29.7
11260,0,94.75
30418,0,21
54477,0.36,1.29
33131,0,20
49193,27.55,94.75
44027,27.55,83
32097,0,59
31915,0,10
51975,0,71
42452,0,30
60857,12.4,31
30149,11.75,47
48010,27.55,94.75
44431,5,20
24971,10.89,43.55
28108,15,60
51879,17.82,29.7
21791,0,33
21289,0,45
7131,0,26
44314,0,74
9334,0,20
61569,27.55,75
18594,27.55,89.1
37191,0,39
23489,0,45
62900,0,36
56709,11.88,19.8
33125,0,47
37605,8.38,33.5
24051,0,29
1923,10.64,28
12552,0,25
9280,27.55,94.75
44574,0.56,1.98
19981,0,16
46920,15,60
3055,1.08,0
61388,21.45,33
48873,0,31
39599,0,13
43399,27.55,94.75
28370,0,94.75
14666,0,32
42869,0,22
28927,15.5,62
21028,0,56
9504,17.82,0
4946,27.55,94.75
56527,11.88,19.8
51573,0,80
45961,0,20
8064,0,10
28851,0,10
5581,27.55,75
57380,27.55,79.2
28077,13.38,53.5
11883,9.1,26
38868,0,46
31219,27.55,94.75
24892,0,35
43165,0,35
48766,0,17
39903,27.55,69.3
41638,15.5,62
40289,0,94.75
34165,27.55,0
642,0,86
55246,0,25
52897,0,80
38848,27.55,59.4
42380,4,16
48155,0,24
4037,9.2,23
50788,11.88,19.8
38666,3.75,15
3577,4.04,14.4
42797,7.7,22
17331,27.55,94.75
47126,10.5,30
12190,0,10
14577,27.55,94.75
33111,0,26
44232,6.75,27
51335,27.55,94.75
47081,0,20
17458,0,10
30624,0,80
55778,27.55,49.5
12924,20,50
11272,0,20
56956,27.55,50.5
16194,0,30
241,7.47,0
4886,0,36
30114,0,20
55686,27.55,94.75
3938,23.76,39.6
37843,0,16
37004,0,40
29496,0,27
15622,0,43
37077,6,15
36486,0,10
8502,7.7,22
61381,27.55,48.5
14993,0,94.75
26295,0,19
56198,0,23
38895,0,14
60114,0,54
47682,0,17
23522,9.1,26
43698,23.76,39.6
35229,3.75,15
33800,12.38,49.5
48589,0,20
196,0,40
54406,0,52
41019,0,20
36347,0,15
55501,6.3,18
31906,0,10
50961,27.55,94.75
10446,0,20
35830,6.3,18
39449,9.1,26
46344,0,20
28904,7.7,22
28879,1.3,4.63
43070,27.55,94.75
49752,9.25,37
5651,0,35
41458,27.55,94.75
7584,0,10
13355,0,10
42397,25.88,94.75
43072,27.55,94.75
40159,0,31
23108,27.55,94.75
51472,17.13,68.5
58634,0,62
28296,13.38,53.5
6806,0,59
1937,7.7,22
4799,0,20
61874,27.55,0
31760,0,13
16167,11.88,19.8
31636,7.7,22
43044,10.5,30
26745,27.55,94.75
21982,11.88,19.8
56857,4,16
61243,20.38,81.5
37609,4.63,18.5
24139,6.3,18
17534,18.2,52
24819,0,20
56730,0,20
19511,5.94,9.9
4106,0,54
34736,7.7,22
29082,10.89,43.55
46958,27.55,94.75
10987,0,33
51942,0,11
63109,11.25,45
1264,0,62
47769,4.8,19.2
7332,0,10
42024,10.5,30
46700,12.25,35
29067,7.38,29.5
58871,0,13
53355,8.85,35.4
41940,0,10
17318,27.55,89.1
6587,17.82,29.7
16473,0,10
57459,0,10
43849,5.25,21
8021,0,0
45321,15,60
61337,0,10
51247,0,10
44401,12.95,37
35637,9.1,26
896,0,20
62958,6,24
60195,0,20
48916,0,10
59146,6.75,27
59325,20,50
48485,5.94,0
59030,0,90
31557,0,31
53984,4,16
26368,27.55,94.75
53476,0,10
2139,0,10
47258,11.88,19.8
18756,6,15
31509,15.88,63.5
27579,6.3,18
52168,4,16
32562,0,10
58367,5.25,21
48788,12.25,35
38671,27.55,94.75
62683,0,26
9835,0,10
50781,27.55,94.75
34934,27.55,94.75
8520,6.38,25.5
18978,27.55,94.75
17123,0,20
45879,17.82,29.7
33378,7.7,22
51276,0,27
2274,0,71
47948,27.55,94.75
30874,27.55,94.75
1193,0,20
46288,13.2,52.8
50118,0,20
36750,4.5,18
13176,6.3,18
53788,27.55,94.75
5664,0,25
51050,0,22
36880,0,31
28477,20.3,58
6025,0,20
39739,0,32
51143,6.75,27
27043,0,47
12518,0,94.75
29935,0,23
17980,27.55,94.75
30987,0,20
1127,0,94.75
37817,0,20
22443,0,20
20381,0,94.75
9217,0,52
58100,0,27
33860,0,61
25862,9.59,38.35
43931,0,29
3103,0,10
33207,4.25,17
8817,0,25
22301,3.77,13.43
43361,6.3,18
25419,0,23
45640,0,10
55836,0,11
56992,8.1,32.4
50061,5,20
12536,0,70
17699,0,34
24889,0,21
22305,6.3,18
53973,22.04,58
60901,27.55,49.5
21491,17.82,0
16835,0,40
41756,0,35
18995,10.5,30
58561,27.55,94.75
21924,12.25,35
63192,9.1,26
41454,27.55,94.75
2413,0,53
160,0,69
21753,27.55,49.5
36287,6.25,25
58950,10.5,30
2573,0,20
3641,0,22
35341,0,0
48503,0,94.75
24365,27.55,94.75
14974,0,20
21271,0,27
31774,0,20
52478,0,60
24014,0,86
446,0,33
44492,0,20
40834,0,10
1162,0,10
44745,23.75,94.75
42078,23.76,0
52630,27.55,94.75
61863,27.55,94.75
58696,0,10
6054,0,20
30988,0,20
15618,0,24
50462,0,25
35555,0,15
8836,0,24
18263,0,13
29140,0,24
55053,0,14
56955,27.55,76.5
43964,0,10
50636,0,10
51134,5,20
24252,0,37
33999,17.82,29.7
59794,0,42
30124,15.4,44
30147,11.75,47
17062,17.82,29.7
3082,0,30
18462,0,26
3689,0,13
53782,7.38,29.5
46673,0,10
62144,27.55,94.75
31038,4.63,18.5
46094,27.55,94.75
21726,27.55,94.75
40830,0,13
53479,0,63
3633,0,20
61601,27.55,50.5
44978,27.55,89.1
47795,27.55,94.75
13700,0,20
30543,0,81
57248,0,10
16505,0,28
5488,0,28
55519,11.55,33
57846,0,65
586,9.1,26
23138,17.82,29.7
7407,0,18
43114,0,50
49767,23.76,39.6
54947,7.7,22
16072,0,10
24215,0,34
48942,27.36,72
12414,0,78
27783,0,94.75
32956,0,20
37685,0,10
50059,1.13,3.22
19637,7.7,22
9375,0,10
26991,0,14
43962,0,10
17107,0,94.75
22253,0,10
60961,0,21
4209,0,29
9806,0,12
12883,0,10
5276,12.4,31
26691,6.3,18
13791,0,36
32854,5.88,23.5
3913,24.15,69
42350,1.16,4.12
53235,0,36
15950,8.76,25.02
58052,17.82,29.7
52879,0,10
60089,17.82,29.7
14632,0,21
455,0,76
60054,27.55,94.75
20483,0,30
36635,0,26
60645,17.82,29.7
49313,0,38
51105,3.68,13.12
52610,9.75,39
55375,5,20
12725,27.55,59.4
15961,27.55,89.1
15318,27.55,94.75
38090,11.13,44.5
54035,11.88,19.8
44075,27.55,94.75
17772,27.55,94.75
44472,0,20
1360,0,22
23119,27.55,89.1
60908,27.55,89.1
32713,10.38,41.5
41439,5.63,22.5
49586,26.5,94.75
33067,11.88,19.8
12100,27.55,94.75
35838,6.3,18
53925,0.38,1.35
13742,27.55,49.5
36417,13.63,54.5
35237,4.63,18.5
8643,0,39
49802,0,67
20418,0,39
35520,0,34
256,23.76,39.6
43043,10.5,30
49689,0,60
36516,0,10
28155,0,84
11949,0,23
30071,0,71
6809,0,10
31382,27.55,94.75
23864,0,59
11371,0,33
49979,0,94.75
54821,0,36
51651,4.63,18.5
12411,0,22
46408,0,24
31587,0,24
9020,0,80
55253,0,10
24298,0,14
10294,0,80
47571,14.13,56.5
23128,23.76,39.6
50212,27.55,94.75
33518,0,94.75
43001,24.15,0
50197,4.8,19.2
31414,0,25
47991,8.38,33.5
15302,17.82,29.7
23883,0,41
62559,4,16
50184,6.3,18
50950,8.38,33.5
39440,7.7,22
33089,0,20
6221,27.55,0
10888,0,19
56134,27.55,94.75
57416,0,60
48003,4,16
28151,0,58
25887,11.88,19.8
9881,9.1,26
2727,11.88,0
18656,0,24
6088,0,14
2947,0,28
22868,4.39,17.55
32000,15.75,45
52194,27.55,94.75
17946,10.5,30
31697,0,42
57756,27.55,94.75
26504,9.1,26
58501,24,60
25872,27.55,94.75
62866,0,20
4323,0,47
59959,0,18
53323,9.57,29
27853,0,13
14340,7.7,22
17978,17.82,29.7
20841,0,80
18499,0,28
52833,23.76,39.6
52364,7.7,22
41385,10.64,28
44173,0,21
28378,0,94.75
54124,0,10
14702,0,12
653,0,37
332,0,30
62698,0,10
48032,23.76,39.6
59718,11.88,19.8
62050,0,43
57002,6.75,27
60099,11.88,19.8
57171,18.6,74.4
42383,17.38,69.5
55760,27.55,94.75
37595,15.88,63.5
21148,7.7,22
1466,0,94.75
61466,27.55,94.75
6963,0,13
47899,0,10
19487,27.55,94.75
9107,27.55,69.3
45806,18.24,48
21102,0,28
58359,9.75,39
27135,0,20
45497,6,15
15587,0,40
49535,12.4,31
4444,0,21
42850,27.55,49.5
9773,0,17
8654,0,10
57694,15.6,39
23456,0,40
41745,0,22
21968,23.76,0
26898,27.55,94.75
24882,0,10
34029,0,72
6186,7.7,22
1958,27.55,79.2
44279,27.55,0
30155,27.55,94.75
11497,0,47
55138,7.7,22
8222,0,10
19046,27.55,79.2
39017,17.82,29.7
15724,6.3,18
62045,0,44
50022,0,37
10864,0,15
57225,0,61
33539,3.28,11.7
49696,0,13
26070,27.55,79.2
28006,0,19
34304,0,12
49242,0,78
55061,0,14
17742,7.7,22
59122,6.3,18
33354,20,50
12506,0,20
44051,15,60
32311,0,21
52216,27.55,49.5
58651,0,21
32046,17.82,0
45274,0,19
12256,17.82,29.7
13207,9.19,36.75
39744,0,38
31451,0,20
25681,17.82,29.7
29226,4.25,17
50050,6.3,18
23665,0,16
45464,0,10
46439,0,80
48818,8.1,32.4
38968,3.38,13.5
37327,4.63,18.5
18469,0,0
60441,15.5,62
2933,0,64
19695,0,78
16503,0,22
31162,6.3,18
56368,0,48
15753,17.82,29.7
34171,15.5,62
18201,0,94.75
63108,5.25,21
19474,17.39,69.55
13705,0,87
8559,0,20
4451,0,63
48183,9.1,26
22048,0,20
23760,6.3,18
48904,0,20
15789,0,27
17446,0,10
61828,5,20
11943,0,0
44645,0,20
42785,1.88,6.69
20419,0,28
21623,0,24
30548,0,20
52975,11.88,19.8
44862,0,18
17397,0,15
2593,0,94.75
38093,4.25,17
55608,0,69
20507,0,10
45185,0,41
28336,27.55,89.1
40541,6.3,18
55315,27.55,94.75
50095,27.55,79.2
9592,0,10
30577,0,16
28211,0,12
14367,27.55,94.75
52923,0,60
40062,6.75,27
62006,7.38,29.5
35824,0,94.75
35947,0,20
26369,27.55,94.75
61293,0,48
34464,0,35
34297,0,80
46351,0,94.75
61745,0,21
13063,0,10
38334,5.94,9.9
57157,10,40
12399,0,10
55803,0,20
61632,0,68
34792,11.88,19.8
1713,0,10
16596,23.76,39.6
40846,0,53
54373,17.82,29.7
13817,0,29
50958,27.55,94.75
10420,17.82,29.7
6755,0,31
43976,0,10
40393,20.38,81.5
21235,0,94.75
62841,17.82,29.7
60465,0,53
25490,23.76,39.6
62428,27.55,49.5
22851,12.95,37
28354,27.55,94.75
37788,0,48
26330,2.2,7.84
46569,27.55,59.4
13537,0,26
24525,9.1,26
42013,10.5,30
20337,7.64,30.55
21705,5.53,22.1
920,7.7,22
48712,0,46
42543,6,15
34473,0,11
5053,0,10
23858,0,27
5171,27.55,69.3
43959,0,28
41796,0,20
48767,0,10
7575,0,10
5457,27.55,94.75
40796,0,34
38330,27.55,69.3
61658,11.88,47.5
39839,10.64,28
5072,0,43
10859,0,13
25873,27.55,94.75
53598,22,88
12487,27.55,69.3
14942,25.55,0
43606,0,14
21776,0,83
